AccountID,AccountName,Industry,Country,City,Employees,AnnualRevenue,AssignedSalesRepID,CreatedDate,Status
ACC03654,Vision Corporation 3654,Automotive,India,Bangalore,2940,42762300,USR0134,2019-10-02,Active
ACC03655,Dynamic Enterprises 3655,Retail,Canada,Vancouver,1248,16144128,USR0068,2023-02-22,Active
ACC03656,Dynamic Software 3656,Manufacturing,India,Chennai,4880,60228960,USR0024,2020-10-30,Active
ACC03657,Vertex Enterprises 3657,Logistics,Germany,Hamburg,1183,6558552,USR0039,2024-04-01,Active
ACC03658,United Consulting 3658,Telecom,USA,New York,2725,34980825,USR0039,2022-01-01,Active
ACC03659,Smart Consulting 3659,Software,Germany,Hamburg,1724,7016680,USR0103,2021-04-09,Active
ACC03660,Next Consulting 3660,Logistics,Canada,Toronto,1310,15155390,USR0072,2021-01-02,Active
ACC03661,Elite Enterprises 3661,Healthcare,UK,Birmingham,1838,15031164,USR0072,2022-07-21,Active
ACC03662,Dynamic Technologies 3662,Manufacturing,India,Bangalore,1050,13108200,USR0134,2023-02-27,Active
ACC03663,Smart Solutions 3663,Software,India,Pune,4479,52193787,USR0191,2021-02-19,Active
ACC03664,Infinity Group 3664,Retail,Germany,Berlin,85,1229695,USR0134,2024-02-14,Active
ACC03665,Infinity Systems 3665,Healthcare,Germany,Munich,3863,44304747,USR0068,2020-04-19,Active
ACC03666,Cloud Industries 3666,Telecom,India,Bangalore,1070,12707320,USR0039,2024-08-26,Active
ACC03667,Vision Technologies 3667,Finance,UK,London,90,1012590,USR0039,2019-12-06,Active
ACC03668,Global Technologies 3668,Manufacturing,India,Bangalore,1173,8409237,USR0103,2022-04-24,Active
ACC03669,Digital Software 3669,Logistics,USA,Dallas,3980,59099020,USR0039,2024-01-06,Active
ACC03670,Prime Group 3670,Healthcare,Germany,Berlin,4768,64577792,USR0072,2024-04-28,Active
ACC03671,Elite Corporation 3671,Logistics,UK,Manchester,2886,30398238,USR0103,2023-07-08,Active
ACC03672,Smart Industries 3672,Retail,USA,Boston,3113,39177105,USR0115,2021-08-18,Active
ACC03673,Nova Industries 3673,Manufacturing,USA,New York,3023,19634385,USR0134,2020-10-23,Active
ACC03674,Next Enterprises 3674,Finance,Canada,Toronto,3779,53756275,USR0068,2021-03-31,Active
ACC03675,Next Solutions 3675,Logistics,UK,London,2136,17077320,USR0103,2019-02-24,Active
ACC03676,Apex Corporation 3676,Healthcare,Canada,Vancouver,2012,21936836,USR0068,2019-07-25,Active
ACC03677,United Networks 3677,Healthcare,UK,London,696,6532656,USR0039,2019-06-02,Active
ACC03678,Blue Solutions 3678,Software,Germany,Hamburg,1260,13689900,USR0103,2019-02-06,Active
ACC03679,Cloud Technologies 3679,Manufacturing,India,Hyderabad,2876,37914308,USR0068,2021-05-05,Active
ACC03680,Bright Corporation 3680,Education,UK,Manchester,4577,33549410,USR0103,2021-06-22,Active
ACC03681,Nova Consulting 3681,Healthcare,UK,Birmingham,1715,16923620,USR0024,2024-07-08,Active
ACC03682,Fusion Systems 3682,Automotive,USA,Dallas,4693,49750493,USR0068,2024-04-17,Active
ACC03683,Global Industries 3683,Manufacturing,Germany,Berlin,4159,44788271,USR0039,2023-05-06,Active
ACC03684,Quantum Systems 3684,Telecom,USA,Chicago,770,9322390,USR0039,2020-07-22,Active
ACC03685,Smart Corporation 3685,Insurance,India,Chennai,1183,10747555,USR0191,2023-05-29,Active
ACC03686,United Industries 3686,Manufacturing,UK,London,4100,61393400,USR0113,2020-06-10,Active
ACC03687,Apex Technologies 3687,Software,USA,Chicago,190,2459930,USR0134,2023-05-22,Active
ACC03688,Global Industries 3688,Insurance,Germany,Berlin,2638,14268942,USR0024,2019-04-09,Active
ACC03689,United Industries 3689,Retail,India,Mumbai,4079,23968204,USR0191,2023-06-30,Active
ACC03690,Blue Software 3690,Telecom,India,Bangalore,3467,51096646,USR0039,2021-06-08,Active
ACC03691,Fusion Software 3691,Automotive,USA,New York,496,2445776,USR0191,2019-06-04,Active
ACC03692,Blue Consulting 3692,Insurance,UK,Birmingham,1943,9870440,USR0191,2023-12-22,Active
ACC03693,Prime Technologies 3693,Retail,Canada,Montreal,387,2647854,USR0024,2024-11-27,Active
ACC03694,United Industries 3694,Automotive,USA,Dallas,4474,61884368,USR0072,2021-01-06,Active
ACC03695,Blue Group 3695,Telecom,India,Pune,2170,16522380,USR0191,2023-12-22,Active
ACC03696,Smart Solutions 3696,Software,India,Hyderabad,3246,22043586,USR0039,2024-12-26,Active
ACC03697,Cloud Solutions 3697,Education,India,Mumbai,3535,44251130,USR0039,2019-10-01,Active
ACC03698,Rapid Industries 3698,Education,Germany,Hamburg,2120,24386360,USR0024,2019-01-16,Active
ACC03699,Quantum Solutions 3699,Retail,USA,New York,2877,37360722,USR0191,2021-05-18,Active
ACC03700,Apex Group 3700,Automotive,Germany,Munich,1681,23375986,USR0191,2024-01-09,Active
ACC03701,Cloud Industries 3701,Manufacturing,India,Pune,4588,62286688,USR0134,2020-05-26,Active
ACC03702,Next Enterprises 3702,Software,UK,London,3906,41743422,USR0191,2022-12-29,Active
ACC03703,Prime Enterprises 3703,Logistics,Germany,Munich,3943,22120230,USR0191,2024-09-16,Active
ACC03704,Digital Enterprises 3704,Retail,India,Chennai,4465,33715215,USR0103,2023-08-03,Active
ACC03705,Smart Consulting 3705,Telecom,UK,Birmingham,2948,12977096,USR0103,2019-12-26,Active
ACC03706,Vertex Networks 3706,Telecom,Germany,Berlin,4870,32156610,USR0068,2021-01-23,Active
ACC03707,Smart Enterprises 3707,Logistics,Germany,Hamburg,4237,17723371,USR0024,2021-03-08,Active
ACC03708,Elite Solutions 3708,Logistics,Germany,Munich,1404,9923472,USR0103,2019-01-03,Active
ACC03709,Nova Group 3709,Healthcare,UK,London,2624,34809984,USR0039,2025-01-02,Active
ACC03710,Next Corporation 3710,Finance,Canada,Montreal,3924,46570032,USR0134,2024-03-19,Active
ACC03711,Smart Corporation 3711,Insurance,UK,Manchester,3134,27751570,USR0115,2019-04-13,Active
ACC03712,Vision Consulting 3712,Software,Canada,Montreal,4379,19280737,USR0039,2022-07-22,Active
ACC03713,Global Industries 3713,Logistics,USA,Seattle,915,9469335,USR0039,2022-09-12,Active
ACC03714,Infinity Group 3714,Telecom,India,Chennai,593,3722854,USR0068,2022-12-14,Active
ACC03715,Dynamic Solutions 3715,Manufacturing,UK,Birmingham,3635,19320025,USR0113,2020-04-12,Active
ACC03716,Cloud Enterprises 3716,Automotive,USA,New York,2977,14033578,USR0191,2019-01-18,Active
ACC03717,Vertex Industries 3717,Insurance,Canada,Montreal,1502,18874132,USR0072,2024-01-06,Active
ACC03718,Digital Corporation 3718,Finance,Germany,Berlin,1928,28008056,USR0072,2019-03-10,Active
ACC03719,Rapid Software 3719,Software,USA,New York,852,5500512,USR0191,2022-10-24,Active
ACC03720,Global Consulting 3720,Finance,Germany,Hamburg,315,3806145,USR0068,2022-02-01,Active
ACC03721,Rapid Technologies 3721,Finance,Germany,Hamburg,4941,47660886,USR0072,2020-09-03,Active
ACC03722,Vertex Software 3722,Insurance,India,Hyderabad,4973,37068742,USR0024,2020-05-02,Active
ACC03723,Apex Enterprises 3723,Software,India,Pune,131,1593877,USR0113,2021-03-12,Active
ACC03724,Next Industries 3724,Automotive,India,Hyderabad,3489,21893475,USR0039,2021-11-29,Active
ACC03725,Bright Corporation 3725,Logistics,India,Hyderabad,2381,10493067,USR0068,2022-08-30,Active
ACC03726,Global Industries 3726,Logistics,Canada,Vancouver,4915,49248300,USR0134,2023-07-30,Active
ACC03727,Future Technologies 3727,Manufacturing,Germany,Hamburg,4058,30077896,USR0134,2023-01-22,Active
ACC03728,Future Corporation 3728,Telecom,India,Bangalore,2725,13826650,USR0068,2022-02-23,Active
ACC03729,Smart Consulting 3729,Retail,UK,Birmingham,3451,33812898,USR0024,2024-10-06,Active
ACC03730,Future Consulting 3730,Insurance,India,Bangalore,4620,35786520,USR0039,2022-12-17,Active
ACC03731,Smart Systems 3731,Manufacturing,Germany,Munich,1788,19870044,USR0039,2023-05-24,Active
ACC03732,Cloud Corporation 3732,Logistics,India,Mumbai,260,3864120,USR0024,2024-03-02,Active
ACC03733,Dynamic Consulting 3733,Retail,Germany,Berlin,4180,58423860,USR0072,2022-04-05,Active
ACC03734,Vertex Enterprises 3734,Manufacturing,UK,Birmingham,1809,26704458,USR0191,2021-10-28,Active
ACC03735,Quantum Enterprises 3735,Education,UK,Birmingham,2782,35537268,USR0191,2019-05-10,Active
ACC03736,Apex Industries 3736,Insurance,Canada,Toronto,2978,13466516,USR0068,2020-12-17,Active
ACC03737,Future Enterprises 3737,Retail,Germany,Berlin,87,420819,USR0039,2024-02-19,Active
ACC03738,Future Systems 3738,Logistics,UK,London,4666,22154168,USR0115,2024-03-29,Active
ACC03739,Quantum Networks 3739,Software,India,Chennai,2598,21867366,USR0039,2022-11-15,Active
ACC03740,Quantum Consulting 3740,Insurance,USA,New York,3474,21733344,USR0191,2022-10-04,Active
ACC03741,Dynamic Solutions 3741,Manufacturing,Canada,Toronto,1106,15948520,USR0068,2019-01-20,Active
ACC03742,United Technologies 3742,Education,India,Chennai,791,7202846,USR0134,2021-05-09,Active
ACC03743,Quantum Solutions 3743,Retail,India,Hyderabad,4907,40914566,USR0068,2021-08-10,Active
ACC03744,Digital Group 3744,Finance,Canada,Toronto,664,3749608,USR0113,2020-04-02,Active
ACC03745,Quantum Corporation 3745,Education,UK,London,2270,15283910,USR0024,2023-07-01,Active
ACC03746,Vertex Networks 3746,Finance,Canada,Toronto,4536,50404032,USR0024,2023-04-07,Active
ACC03747,Dynamic Solutions 3747,Insurance,USA,Boston,2997,36335628,USR0068,2021-07-04,Active
ACC03748,Vision Consulting 3748,Manufacturing,Canada,Vancouver,2416,23208096,USR0039,2019-11-25,Active
ACC03749,Smart Technologies 3749,Education,UK,Birmingham,682,9260196,USR0024,2021-08-08,Active
ACC03750,Prime Solutions 3750,Education,Germany,Hamburg,2513,24215268,USR0113,2023-01-04,Active
ACC03751,Quantum Networks 3751,Insurance,USA,Seattle,1131,13305084,USR0068,2021-02-02,Active
ACC03752,Prime Enterprises 3752,Telecom,Germany,Berlin,2047,23020562,USR0072,2021-10-21,Active
ACC03753,Prime Systems 3753,Finance,USA,Dallas,3916,39692576,USR0113,2023-09-30,Active
ACC03754,Smart Industries 3754,Manufacturing,USA,Chicago,3495,15622650,USR0039,2024-10-05,Active
ACC03755,Cloud Solutions 3755,Software,UK,Birmingham,3641,37961066,USR0024,2020-10-16,Active
ACC03756,Rapid Group 3756,Automotive,USA,Seattle,4697,36796298,USR0072,2019-12-10,Active
ACC03757,Smart Software 3757,Telecom,USA,Chicago,4916,46726580,USR0113,2019-10-30,Active
ACC03758,Digital Technologies 3758,Finance,Canada,Vancouver,286,2689830,USR0134,2020-08-08,Active
ACC03759,Smart Networks 3759,Retail,India,Pune,1439,10831353,USR0191,2022-02-22,Active
ACC03760,Cloud Consulting 3760,Healthcare,UK,London,2547,31139622,USR0191,2022-11-10,Active
ACC03761,Nova Systems 3761,Telecom,USA,Chicago,3045,42502110,USR0113,2021-09-19,Active
ACC03762,Nova Corporation 3762,Healthcare,USA,Chicago,4549,31288022,USR0113,2021-08-30,Active
ACC03763,Quantum Industries 3763,Telecom,India,Hyderabad,2983,30065657,USR0191,2023-12-14,Active
ACC03764,Bright Systems 3764,Manufacturing,UK,Birmingham,543,3152115,USR0103,2022-09-18,Active
ACC03765,Rapid Technologies 3765,Insurance,Canada,Montreal,2139,15355881,USR0039,2019-12-15,Active
ACC03766,Vision Industries 3766,Software,India,Hyderabad,3071,23603706,USR0113,2019-12-13,Active
ACC03767,Vertex Group 3767,Education,Germany,Munich,992,14409792,USR0068,2020-03-15,Active
ACC03768,Apex Enterprises 3768,Telecom,India,Chennai,959,11183858,USR0113,2020-06-02,Active
ACC03769,United Solutions 3769,Telecom,Germany,Berlin,1344,16588992,USR0134,2020-04-01,Active
ACC03770,Next Group 3770,Automotive,USA,New York,4144,49786016,USR0113,2021-07-25,Active
ACC03771,Next Systems 3771,Automotive,USA,Boston,4525,36349325,USR0024,2023-06-15,Active
ACC03772,Global Corporation 3772,Healthcare,Germany,Berlin,3792,42201168,USR0191,2024-06-05,Active
ACC03773,Apex Corporation 3773,Software,India,Chennai,4229,48176768,USR0072,2024-06-19,Active
ACC03774,Bright Industries 3774,Software,Canada,Montreal,683,6907179,USR0039,2021-03-15,Active
ACC03775,Future Industries 3775,Finance,Canada,Toronto,104,718536,USR0115,2019-01-25,Active
ACC03776,Elite Consulting 3776,Retail,India,Chennai,4069,53271348,USR0113,2019-05-21,Active
ACC03777,Nova Corporation 3777,Telecom,USA,Chicago,4889,44881020,USR0024,2024-08-22,Active
ACC03778,Bright Enterprises 3778,Automotive,USA,Chicago,409,3459731,USR0113,2019-02-04,Active
ACC03779,Vision Industries 3779,Healthcare,Germany,Hamburg,3782,36689182,USR0115,2022-05-03,Active
ACC03780,Infinity Systems 3780,Software,India,Hyderabad,4457,54700761,USR0072,2020-01-30,Active
ACC03781,Global Software 3781,Healthcare,UK,Birmingham,1102,12466926,USR0103,2020-12-07,Active
ACC03782,Blue Corporation 3782,Software,USA,Chicago,2023,17397800,USR0039,2023-03-18,Active
ACC03783,Prime Consulting 3783,Retail,Canada,Toronto,1239,5014233,USR0068,2020-02-08,Active
ACC03784,Infinity Consulting 3784,Insurance,India,Bangalore,1953,13372191,USR0134,2019-05-10,Active
ACC03785,Vision Solutions 3785,Retail,Germany,Hamburg,1015,14655585,USR0103,2023-08-11,Active
ACC03786,Smart Technologies 3786,Logistics,India,Chennai,4651,69471987,USR0068,2019-12-19,Active
ACC03787,Quantum Enterprises 3787,Logistics,UK,London,3836,47412960,USR0113,2022-06-08,Active
ACC03788,Smart Networks 3788,Finance,India,Pune,370,1620230,USR0039,2022-12-19,Active
ACC03789,Global Industries 3789,Healthcare,USA,New York,3902,16169888,USR0068,2024-02-14,Active
ACC03790,Smart Software 3790,Automotive,Canada,Montreal,3011,13401961,USR0115,2024-12-23,Active
ACC03791,United Solutions 3791,Education,India,Mumbai,3778,15508690,USR0039,2024-12-07,Active
ACC03792,Global Solutions 3792,Education,UK,London,2189,31801792,USR0068,2022-05-29,Active
ACC03793,Future Corporation 3793,Education,Germany,Hamburg,3891,24598902,USR0024,2023-06-08,Active
ACC03794,United Enterprises 3794,Logistics,USA,Boston,1544,17647920,USR0113,2023-10-19,Active
ACC03795,Global Software 3795,Telecom,Germany,Munich,972,11866176,USR0113,2024-08-11,Active
ACC03796,Next Enterprises 3796,Finance,India,Chennai,2923,30884418,USR0191,2020-03-12,Active
ACC03797,Elite Enterprises 3797,Education,Germany,Hamburg,1812,7996356,USR0113,2023-03-05,Active
ACC03798,Digital Software 3798,Logistics,Germany,Berlin,1622,20956240,USR0024,2024-11-19,Active
ACC03799,Nova Technologies 3799,Telecom,India,Mumbai,1801,26539536,USR0103,2022-03-28,Active
ACC03800,Global Industries 3800,Telecom,Canada,Vancouver,3143,21630126,USR0191,2024-07-17,Active
ACC03801,Vision Software 3801,Telecom,USA,Dallas,924,4779852,USR0113,2024-02-16,Active
ACC03802,Prime Industries 3802,Insurance,India,Pune,3088,21739520,USR0191,2022-04-25,Active
ACC03803,Quantum Solutions 3803,Telecom,UK,Manchester,4377,47731185,USR0113,2021-04-28,Active
ACC03804,Future Networks 3804,Insurance,USA,Dallas,3200,29219200,USR0115,2023-03-25,Active
ACC03805,Rapid Enterprises 3805,Telecom,UK,Birmingham,3977,17327789,USR0134,2021-06-05,Active
ACC03806,Infinity Consulting 3806,Logistics,India,Pune,251,2148309,USR0068,2021-06-19,Active
ACC03807,Fusion Software 3807,Automotive,Germany,Hamburg,1879,9939910,USR0068,2022-11-12,Active
ACC03808,Vertex Systems 3808,Telecom,UK,London,1393,16585058,USR0024,2019-08-25,Active
ACC03809,United Group 3809,Software,India,Bangalore,547,2579105,USR0024,2021-12-18,Active
ACC03810,Elite Systems 3810,Finance,UK,London,691,8913900,USR0115,2024-01-25,Active
ACC03811,Next Consulting 3811,Retail,India,Bangalore,3950,23826400,USR0191,2024-10-25,Active
ACC03812,Apex Solutions 3812,Software,UK,London,3676,49839208,USR0072,2023-06-29,Active
ACC03813,Digital Corporation 3813,Automotive,Germany,Hamburg,4285,63203750,USR0039,2021-10-29,Active
ACC03814,Digital Industries 3814,Education,UK,Birmingham,3696,52586688,USR0068,2019-08-21,Active
ACC03815,Vertex Systems 3815,Insurance,USA,Seattle,1037,6022896,USR0072,2022-02-17,Active
ACC03816,Smart Corporation 3816,Healthcare,Germany,Munich,4253,23625415,USR0191,2024-12-29,Active
ACC03817,Apex Enterprises 3817,Telecom,USA,Seattle,1750,25116000,USR0113,2022-07-07,Active
ACC03818,Quantum Solutions 3818,Education,Germany,Berlin,791,5343205,USR0113,2024-03-03,Active
ACC03819,Dynamic Networks 3819,Automotive,India,Hyderabad,866,9402162,USR0115,2022-06-03,Active
ACC03820,Smart Software 3820,Automotive,Germany,Hamburg,4174,21550362,USR0191,2019-12-30,Active
ACC03821,Vision Consulting 3821,Telecom,UK,Birmingham,4777,64909876,USR0113,2019-08-08,Active
ACC03822,Cloud Systems 3822,Logistics,USA,New York,1717,24954878,USR0103,2019-02-23,Active
ACC03823,Global Enterprises 3823,Telecom,Germany,Munich,1564,10655532,USR0113,2020-04-15,Active
ACC03824,Quantum Software 3824,Automotive,Germany,Berlin,2003,10533777,USR0024,2024-04-09,Active
ACC03825,Cloud Corporation 3825,Automotive,Canada,Montreal,320,1517760,USR0115,2022-06-25,Active
ACC03826,Blue Software 3826,Manufacturing,Germany,Hamburg,1358,18811016,USR0024,2023-01-03,Active
ACC03827,Dynamic Consulting 3827,Retail,Canada,Montreal,1862,17873338,USR0024,2023-09-21,Active
ACC03828,Fusion Group 3828,Retail,UK,London,1274,15152956,USR0115,2022-02-14,Active
ACC03829,Fusion Systems 3829,Manufacturing,India,Bangalore,2821,16175614,USR0039,2023-11-29,Active
ACC03830,Global Group 3830,Logistics,India,Bangalore,4588,23366684,USR0024,2021-11-06,Active
ACC03831,Smart Systems 3831,Healthcare,USA,Chicago,1559,16600232,USR0134,2019-06-02,Active
ACC03832,Infinity Enterprises 3832,Manufacturing,India,Chennai,4920,40727760,USR0113,2023-01-06,Active
ACC03833,Prime Software 3833,Education,UK,Manchester,2627,20566783,USR0024,2020-01-20,Active
ACC03834,Elite Software 3834,Automotive,USA,Boston,2005,8304710,USR0134,2024-04-10,Active
ACC03835,Elite Consulting 3835,Manufacturing,Canada,Montreal,397,5819623,USR0191,2023-10-22,Active
ACC03836,Dynamic Group 3836,Software,UK,Manchester,1130,16175950,USR0113,2022-02-10,Active
ACC03837,Infinity Group 3837,Retail,UK,London,901,10407451,USR0134,2024-06-03,Active
ACC03838,United Solutions 3838,Retail,Germany,Munich,4183,21140882,USR0113,2019-09-30,Active
ACC03839,Vision Group 3839,Logistics,Germany,Berlin,3532,40331908,USR0115,2019-04-28,Active
ACC03840,Next Solutions 3840,Finance,Germany,Hamburg,1874,16513688,USR0103,2019-02-15,Active
ACC03841,Nova Systems 3841,Retail,India,Mumbai,2234,12378594,USR0191,2024-11-21,Active
ACC03842,Blue Enterprises 3842,Manufacturing,India,Mumbai,1942,21571736,USR0134,2022-07-04,Active
ACC03843,Apex Solutions 3843,Finance,UK,London,2559,22401486,USR0068,2022-01-04,Active
ACC03844,Nova Consulting 3844,Retail,Canada,Toronto,272,1788944,USR0039,2022-02-18,Active
ACC03845,Dynamic Technologies 3845,Healthcare,UK,Manchester,3618,38853702,USR0103,2022-12-08,Active
ACC03846,Prime Consulting 3846,Manufacturing,Germany,Hamburg,553,5259030,USR0191,2023-09-03,Active
ACC03847,Apex Group 3847,Education,UK,Manchester,864,7828704,USR0191,2024-07-20,Active
ACC03848,Vision Group 3848,Software,UK,Birmingham,552,3949008,USR0191,2024-03-29,Active
ACC03849,United Industries 3849,Insurance,India,Bangalore,2680,14817720,USR0039,2019-08-17,Active
ACC03850,Vertex Enterprises 3850,Education,USA,New York,242,3517228,USR0115,2021-03-28,Active
ACC03851,Elite Corporation 3851,Software,UK,Manchester,1504,20255872,USR0103,2020-12-19,Active
ACC03852,Vertex Software 3852,Automotive,Germany,Munich,3146,34889140,USR0039,2023-10-01,Active
ACC03853,Vertex Systems 3853,Telecom,UK,Manchester,1934,15077464,USR0068,2025-01-09,Active
ACC03854,Global Group 3854,Automotive,Canada,Toronto,555,7903755,USR0115,2021-02-24,Active
ACC03855,Apex Group 3855,Manufacturing,India,Bangalore,1058,9092452,USR0191,2020-09-01,Active
ACC03856,Apex Enterprises 3856,Manufacturing,Germany,Hamburg,1475,18281150,USR0191,2021-02-08,Active
ACC03857,Smart Software 3857,Retail,India,Bangalore,4258,54617366,USR0115,2021-07-31,Active
ACC03858,Future Software 3858,Telecom,Germany,Munich,859,10850029,USR0113,2023-04-11,Active
ACC03859,Fusion Industries 3859,Finance,USA,Boston,3580,35549400,USR0072,2022-03-25,Active
ACC03860,Nova Software 3860,Insurance,UK,London,3163,44791243,USR0191,2020-07-01,Active
ACC03861,United Corporation 3861,Software,USA,Seattle,2223,16327935,USR0134,2022-10-24,Active
ACC03862,Rapid Corporation 3862,Automotive,India,Chennai,4304,61039328,USR0191,2023-03-09,Active
ACC03863,Future Networks 3863,Manufacturing,USA,Chicago,4683,51484902,USR0191,2023-09-25,Active
ACC03864,United Software 3864,Education,Canada,Montreal,807,9445935,USR0191,2023-07-17,Active
ACC03865,Blue Industries 3865,Software,Germany,Berlin,4521,56824449,USR0039,2021-04-04,Active
ACC03866,Blue Group 3866,Logistics,UK,Manchester,2264,14113776,USR0103,2024-09-14,Active
ACC03867,Vision Industries 3867,Insurance,Canada,Montreal,3312,49438224,USR0113,2023-03-26,Active
ACC03868,Smart Enterprises 3868,Logistics,Germany,Hamburg,4434,62142510,USR0113,2021-11-23,Active
ACC03869,Apex Enterprises 3869,Healthcare,USA,Seattle,202,2241796,USR0191,2019-07-30,Active
ACC03870,Future Group 3870,Insurance,Germany,Berlin,681,3017511,USR0115,2021-05-30,Active
ACC03871,Future Networks 3871,Telecom,USA,Dallas,3232,38367072,USR0103,2023-01-08,Active
ACC03872,Smart Corporation 3872,Telecom,USA,Dallas,647,8341771,USR0039,2024-08-31,Active
ACC03873,Apex Solutions 3873,Retail,Germany,Munich,2416,19985152,USR0113,2021-01-10,Active
ACC03874,Nova Software 3874,Education,Canada,Montreal,3583,48112524,USR0072,2024-10-19,Active
ACC03875,Apex Industries 3875,Automotive,Canada,Toronto,2765,29585500,USR0039,2023-08-01,Active
ACC03876,Quantum Networks 3876,Finance,Canada,Vancouver,393,2445639,USR0113,2021-12-18,Active
ACC03877,Infinity Enterprises 3877,Education,USA,Seattle,4419,60230970,USR0191,2020-11-18,Active
ACC03878,Bright Solutions 3878,Retail,Canada,Toronto,1085,10213105,USR0134,2019-08-17,Active
ACC03879,Infinity Corporation 3879,Insurance,Germany,Munich,1432,14557712,USR0191,2022-05-17,Active
ACC03880,Global Enterprises 3880,Telecom,India,Chennai,2375,31794125,USR0072,2021-09-28,Active
ACC03881,Infinity Technologies 3881,Retail,Germany,Berlin,2666,33034406,USR0072,2022-12-07,Active
ACC03882,Apex Solutions 3882,Automotive,USA,New York,1177,13178869,USR0191,2023-03-26,Active
ACC03883,United Solutions 3883,Insurance,UK,Birmingham,1727,6951175,USR0072,2022-04-19,Active
ACC03884,Dynamic Systems 3884,Logistics,Germany,Munich,2889,36366732,USR0191,2023-03-21,Active
ACC03885,Blue Software 3885,Retail,Germany,Munich,3419,21891857,USR0191,2019-07-31,Active
ACC03886,Smart Software 3886,Telecom,Canada,Vancouver,2324,17339364,USR0115,2021-11-23,Active
ACC03887,Cloud Group 3887,Insurance,Germany,Hamburg,2023,15801653,USR0113,2020-03-05,Active
ACC03888,Global Systems 3888,Healthcare,India,Mumbai,3057,34250628,USR0191,2023-09-24,Active
ACC03889,Digital Technologies 3889,Manufacturing,Germany,Berlin,1036,11722340,USR0115,2022-05-19,Active
ACC03890,Dynamic Networks 3890,Telecom,Germany,Munich,1437,15482238,USR0113,2020-07-10,Active
ACC03891,Quantum Enterprises 3891,Automotive,Germany,Hamburg,2585,12082290,USR0039,2024-09-17,Active
ACC03892,Infinity Group 3892,Automotive,Germany,Munich,2190,26549370,USR0103,2023-03-14,Active
ACC03893,Future Industries 3893,Automotive,India,Bangalore,4135,39183260,USR0134,2020-07-20,Active
ACC03894,Dynamic Software 3894,Retail,Germany,Hamburg,3785,30874245,USR0134,2019-04-23,Active
ACC03895,Digital Enterprises 3895,Software,Germany,Munich,4587,54066969,USR0068,2022-02-26,Active
ACC03896,Future Systems 3896,Healthcare,USA,Seattle,3470,40442850,USR0134,2022-12-23,Active
ACC03897,Nova Group 3897,Healthcare,Germany,Munich,1656,14710248,USR0039,2019-12-28,Active
ACC03898,United Networks 3898,Software,India,Mumbai,506,7180140,USR0024,2019-08-27,Active
ACC03899,Blue Group 3899,Telecom,Canada,Montreal,294,3146094,USR0072,2023-03-07,Active
ACC03900,Dynamic Consulting 3900,Retail,India,Mumbai,2399,19947685,USR0134,2022-11-07,Active
ACC03901,Cloud Corporation 3901,Retail,Germany,Munich,2035,19540070,USR0068,2021-01-08,Active
ACC03902,Next Enterprises 3902,Logistics,Germany,Berlin,130,598390,USR0068,2021-12-01,Active
ACC03903,Apex Group 3903,Automotive,USA,New York,510,4091220,USR0134,2022-06-14,Active
ACC03904,Dynamic Enterprises 3904,Automotive,USA,New York,4935,68078325,USR0103,2024-08-17,Active
ACC03905,Rapid Enterprises 3905,Education,Canada,Toronto,730,9469560,USR0115,2020-02-21,Active
ACC03906,Cloud Software 3906,Manufacturing,Germany,Munich,3311,36371335,USR0072,2019-11-10,Active
ACC03907,Nova Networks 3907,Insurance,Germany,Munich,781,9658627,USR0115,2023-07-31,Active
ACC03908,Digital Technologies 3908,Telecom,Canada,Montreal,3801,51541560,USR0039,2023-08-13,Active
ACC03909,Elite Consulting 3909,Education,India,Chennai,149,1506241,USR0115,2020-06-29,Active
ACC03910,Elite Corporation 3910,Automotive,UK,Birmingham,3091,13210934,USR0024,2024-11-27,Active
ACC03911,Global Industries 3911,Automotive,India,Mumbai,1916,7777044,USR0115,2021-01-09,Active
ACC03912,Vertex Networks 3912,Logistics,Germany,Munich,162,1485378,USR0039,2022-02-13,Active
ACC03913,Quantum Group 3913,Manufacturing,UK,Manchester,1451,9501148,USR0113,2019-10-02,Active
ACC03914,Blue Corporation 3914,Telecom,USA,Chicago,742,9434530,USR0115,2023-05-11,Active
ACC03915,Blue Industries 3915,Insurance,Germany,Munich,3715,29686565,USR0134,2021-05-23,Active
ACC03916,Rapid Solutions 3916,Manufacturing,Canada,Vancouver,4118,39380434,USR0068,2020-11-17,Active
ACC03917,Bright Industries 3917,Automotive,Canada,Toronto,41,290239,USR0068,2022-09-02,Active
ACC03918,Future Industries 3918,Logistics,USA,New York,1383,10650483,USR0024,2024-08-28,Active
ACC03919,Quantum Corporation 3919,Logistics,USA,Boston,3348,36078048,USR0115,2022-06-24,Active
ACC03920,Digital Industries 3920,Healthcare,USA,Chicago,758,5559930,USR0024,2023-02-10,Active
ACC03921,Cloud Software 3921,Retail,USA,Chicago,2930,36399390,USR0039,2023-03-12,Active
ACC03922,Future Enterprises 3922,Automotive,Canada,Montreal,663,6445686,USR0024,2021-05-10,Active
ACC03923,Cloud Consulting 3923,Insurance,Canada,Montreal,1394,8291512,USR0134,2024-06-25,Active
ACC03924,Fusion Corporation 3924,Manufacturing,Canada,Montreal,494,6648746,USR0115,2024-11-10,Active
ACC03925,Global Systems 3925,Healthcare,UK,Manchester,2725,27015650,USR0103,2024-10-26,Active
